,movieId,rating,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_rating
4065,5803,2.5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4066,5804,2.3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
4067,5809,3.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
4068,5810,3.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41
4069,5812,3.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11
4070,5816,3.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102
4071,5817,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4072,5818,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4073,5820,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
4074,5826,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4075,5828,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4076,5829,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4077,5833,4.67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4078,5836,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4079,5838,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4080,5839,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4081,5840,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4082,5841,1.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4083,5843,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4084,5847,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4085,5849,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4086,5853,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
4087,5856,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4088,5863,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4089,5867,4.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
4090,5872,2.93,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
4091,5873,3.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4092,5874,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4093,5875,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4094,5876,3.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5
4095,5878,4.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14
4096,5879,1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
4097,5880,1.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
4098,5881,3.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,20
4099,5882,3.56,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
4100,5883,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4101,5884,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4102,5888,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4103,5889,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4104,5890,4.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4105,5891,2.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
4106,5893,3.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
4107,5896,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4108,5899,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
4109,5900,2.56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4110,5901,4.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4111,5902,3.95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,46
4112,5903,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44
4113,5909,3.3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
4114,5912,4.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4115,5915,4.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
4116,5919,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4117,5922,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4118,5925,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4119,5927,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4120,5929,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4121,5932,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4122,5938,4.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
4123,5941,2.92,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6
4124,5942,2.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4125,5943,2.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
4126,5944,3.11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,19
4127,5945,3.17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
4128,5947,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4129,5949,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
4130,5951,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4131,5952,4.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188
4132,5953,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4133,5954,3.84,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22
4134,5955,3.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
4135,5956,3.52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,55
4136,5957,3.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
4137,5959,3.28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9
4138,5961,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4139,5962,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4140,5963,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4141,5965,4.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4142,5968,4.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4143,5969,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4144,5970,3.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10
4145,5971,3.96,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37
4146,5974,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4147,5975,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4148,5979,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4149,5980,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
4150,5984,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4151,5986,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4152,5988,2.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4153,5989,3.92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,115
4154,5990,3.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4155,5991,3.72,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,49
4156,5992,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15
4157,5993,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
4158,5994,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4159,5995,4.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46
4160,5999,2.25,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
4161,6001,4.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
4162,6002,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4163,6003,3.6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15
4164,6005,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4165,6006,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
4166,6009,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4167,6012,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4168,6013,1.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4169,6014,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4170,6016,4.15,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,75
4171,6020,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4172,6021,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
4173,6022,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4174,6023,3.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4175,6025,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4176,6027,4.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
4177,6030,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4178,6031,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4179,6033,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4180,6035,3.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4181,6036,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4182,6039,2.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4183,6040,2.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
4184,6041,3.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4185,6042,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4186,6044,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4187,6049,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4188,6051,4.17,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4189,6055,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4190,6057,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4191,6058,3.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10
4192,6059,3.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
4193,6060,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4194,6062,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
4195,6063,3.33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
4196,6064,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4197,6067,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4198,6070,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4199,6078,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
4200,6086,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4201,6090,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4202,6093,3.38,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
4203,6095,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4204,6100,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4205,6101,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
4206,6104,4.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4207,6107,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4208,6111,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4209,6116,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
4210,6119,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4211,6122,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4212,6123,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4213,6124,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4214,6125,3.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4215,6140,2.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
4216,6141,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4217,6143,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4218,6145,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4219,6148,2.83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
4220,6153,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4221,6155,3.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29
4222,6156,3.21,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4223,6157,2.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32
4224,6158,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4225,6159,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4226,6162,3.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4227,6163,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4228,6166,1.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4229,6169,2.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4230,6170,3.5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4231,6178,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4232,6181,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4233,6182,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4234,6183,3.83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
4235,6184,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
4236,6185,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
4237,6186,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4238,6187,3.81,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8
4239,6188,3.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
4240,6192,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4241,6193,3.83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
4242,6195,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4243,6196,3.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
4244,6197,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
4245,6201,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4246,6202,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4247,6203,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4248,6204,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4249,6210,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4250,6212,1.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4251,6213,2.64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
4252,6214,3.89,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,9
4253,6215,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4254,6216,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4255,6217,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4256,6218,3.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40
4257,6219,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
4258,6220,2.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4
4259,6222,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4260,6223,3.25,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4261,6225,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4262,6228,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4263,6232,4.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4264,6234,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4265,6235,4.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
4266,6237,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4267,6238,2.83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
4268,6239,2.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4269,6241,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4270,6242,3.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11
4271,6244,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4272,6245,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4273,6246,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4274,6249,2.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4275,6250,2.64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,7
4276,6251,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4277,6252,2.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4278,6254,4.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4279,6263,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2
4280,6264,2.38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8
4281,6265,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4282,6266,3.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
4283,6267,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4284,6268,3.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4285,6269,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4286,6270,4.33,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
4287,6271,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4288,6273,3.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
4289,6279,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4290,6280,2.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
4291,6281,3.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,32
4292,6283,3.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20
4293,6285,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4294,6286,3.88,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4295,6287,3.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
4296,6288,3.88,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4297,6289,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4298,6290,2.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4299,6291,3.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4300,6294,2.41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
4301,6295,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4302,6296,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
4303,6297,3.42,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20
4304,6298,2.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4305,6299,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
4306,6300,4.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4307,6301,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
4308,6302,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4309,6303,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8
4310,6305,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10
4311,6306,4.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4312,6308,2.62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4313,6310,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4314,6313,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4315,6314,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4316,6315,1.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4317,6316,2.0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4318,6319,2.17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4319,6320,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4320,6322,2.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
4321,6323,3.68,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,22
4322,6324,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4323,6327,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4324,6329,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4325,6330,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4326,6331,3.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
4327,6332,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4328,6333,3.72,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,76
4329,6334,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4330,6335,3.83,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
4331,6336,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
